collection_no,n_occs,early_interval,late_interval,max_ma,min_ma,stg,late_bin,taxon,guild,mid
93303,1,Asbian,Asbian,340.2,336.3,37,37,Osteichthyes,nekton,338.535
94802,1,Sakmarian,Sakmarian,293.52,290.1,44,44,Osteichthyes,nekton,292.015
106270,2,Ivorian,Ivorian,353.7,346.7,36,36,Osteichthyes,nekton,353.015
112630,7,Westphalian D,Westphalian D,309.8,307.4,40,40,Osteichthyes,nekton,311.085
116654,27,Arnsbergian,Arnsbergian,327.4,324,38,38,Osteichthyes,nekton,326.87
116655,8,Arnsbergian,Arnsbergian,327.4,324,38,38,Osteichthyes,nekton,326.87
116656,11,Arnsbergian,Arnsbergian,327.4,324,38,38,Osteichthyes,nekton,326.87
116657,10,Arnsbergian,Arnsbergian,327.4,324,38,38,Osteichthyes,nekton,326.87
116658,1,Arnsbergian,Arnsbergian,327.4,324,38,38,Osteichthyes,nekton,326.87
116659,17,Arnsbergian,Arnsbergian,327.4,324,38,38,Osteichthyes,nekton,326.87
116660,14,Arnsbergian,Arnsbergian,327.4,324,38,38,Osteichthyes,nekton,326.87
116762,5,Arnsbergian,Arnsbergian,327.4,324,38,38,Osteichthyes,nekton,326.87
116763,9,Arnsbergian,Arnsbergian,327.4,324,38,38,Osteichthyes,nekton,326.87
116764,7,Arnsbergian,Arnsbergian,327.4,324,38,38,Osteichthyes,nekton,326.87
117102,1,Kasimovian,Kasimovian,307,303.7,41,41,Osteichthyes,nekton,305.35
117867,1,Bashkirian,Bashkirian,323.2,315.2,39,39,Osteichthyes,nekton,319.275
117868,1,Bashkirian,Bashkirian,323.2,315.2,39,39,Osteichthyes,nekton,319.275
117869,2,Bashkirian,Bashkirian,323.2,315.2,39,39,Osteichthyes,nekton,319.275
117870,1,Bashkirian,Bashkirian,323.2,315.2,39,39,Osteichthyes,nekton,319.275
118107,1,Asselian,Asselian,298.9,293.52,43,43,Osteichthyes,nekton,296.205
120926,1,Gzhelian,Gzhelian,303.7,298.9,42,42,Osteichthyes,nekton,301.285
122493,1,Westphalian D,Westphalian D,309.8,307.4,40,40,Osteichthyes,nekton,311.085
122504,1,Westphalian C,Westphalian D,314.6,307.4,40,40,Osteichthyes,nekton,311.085
123212,1,Pendleian,Pendleian,330.9,327.4,38,38,Osteichthyes,nekton,326.87
124197,1,Late Mississippian,Late Mississippian,330.9,323.2,38,38,Osteichthyes,nekton,326.87
124916,2,Gzhelian,Gzhelian,303.7,298.9,42,42,Osteichthyes,nekton,301.285
124949,7,Arnsbergian,Arnsbergian,327.4,324,38,38,Osteichthyes,nekton,326.87
124982,1,Autunian,Autunian,298.9,283.5,43,43,Osteichthyes,nekton,296.205
125143,2,Middle Pennsylvanian,Middle Pennsylvanian,315.2,307,40,40,Osteichthyes,nekton,311.085
125251,1,Moscovian,Moscovian,315.2,307,40,40,Osteichthyes,nekton,311.085
125662,9,Moscovian,Moscovian,315.2,307,40,40,Osteichthyes,nekton,311.085
125959,1,Middle Pennsylvanian,Middle Pennsylvanian,315.2,307,40,40,Osteichthyes,nekton,311.085
126542,1,Sakmarian,Sakmarian,293.52,290.1,44,44,Osteichthyes,nekton,292.015
126543,1,Sakmarian,Sakmarian,293.52,290.1,44,44,Osteichthyes,nekton,292.015
126544,1,Sakmarian,Sakmarian,293.52,290.1,44,44,Osteichthyes,nekton,292.015
126545,1,Sakmarian,Sakmarian,293.52,290.1,44,44,Osteichthyes,nekton,292.015
126546,1,Sakmarian,Sakmarian,293.52,290.1,44,44,Osteichthyes,nekton,292.015
126547,1,Sakmarian,Sakmarian,293.52,290.1,44,44,Osteichthyes,nekton,292.015
126548,1,Sakmarian,Sakmarian,293.52,290.1,44,44,Osteichthyes,nekton,292.015
126549,1,Sakmarian,Sakmarian,293.52,290.1,44,44,Osteichthyes,nekton,292.015
126570,1,Sakmarian,Sakmarian,293.52,290.1,44,44,Osteichthyes,nekton,292.015
126571,1,Sakmarian,Sakmarian,293.52,290.1,44,44,Osteichthyes,nekton,292.015
126572,1,Sakmarian,Sakmarian,293.52,290.1,44,44,Osteichthyes,nekton,292.015
126574,1,Sakmarian,Sakmarian,293.52,290.1,44,44,Osteichthyes,nekton,292.015
126575,1,Sakmarian,Sakmarian,293.52,290.1,44,44,Osteichthyes,nekton,292.015
126577,1,Sakmarian,Sakmarian,293.52,290.1,44,44,Osteichthyes,nekton,292.015
126578,1,Sakmarian,Sakmarian,293.52,290.1,44,44,Osteichthyes,nekton,292.015
126579,1,Sakmarian,Sakmarian,293.52,290.1,44,44,Osteichthyes,nekton,292.015
126580,1,Sakmarian,Sakmarian,293.52,290.1,44,44,Osteichthyes,nekton,292.015
126581,1,Sakmarian,Sakmarian,293.52,290.1,44,44,Osteichthyes,nekton,292.015
126582,1,Sakmarian,Sakmarian,293.52,290.1,44,44,Osteichthyes,nekton,292.015
126583,1,Sakmarian,Sakmarian,293.52,290.1,44,44,Osteichthyes,nekton,292.015
126584,1,Sakmarian,Sakmarian,293.52,290.1,44,44,Osteichthyes,nekton,292.015
127038,2,Sakmarian,Sakmarian,293.52,290.1,44,44,Osteichthyes,nekton,292.015
130788,1,Sakmarian,Sakmarian,293.52,290.1,44,44,Osteichthyes,nekton,292.015
130811,1,Sakmarian,Sakmarian,293.52,290.1,44,44,Osteichthyes,nekton,292.015
130812,1,Sakmarian,Sakmarian,293.52,290.1,44,44,Osteichthyes,nekton,292.015
130817,1,Sakmarian,Sakmarian,293.52,290.1,44,44,Osteichthyes,nekton,292.015
130818,1,Sakmarian,Sakmarian,293.52,290.1,44,44,Osteichthyes,nekton,292.015
130819,1,Sakmarian,Sakmarian,293.52,290.1,44,44,Osteichthyes,nekton,292.015
130820,1,Sakmarian,Sakmarian,293.52,290.1,44,44,Osteichthyes,nekton,292.015
130821,1,Sakmarian,Sakmarian,293.52,290.1,44,44,Osteichthyes,nekton,292.015
130822,1,Sakmarian,Sakmarian,293.52,290.1,44,44,Osteichthyes,nekton,292.015
130826,1,Sakmarian,Sakmarian,293.52,290.1,44,44,Osteichthyes,nekton,292.015
130828,1,Sakmarian,Sakmarian,293.52,290.1,44,44,Osteichthyes,nekton,292.015
130829,3,Sakmarian,Sakmarian,293.52,290.1,44,44,Osteichthyes,nekton,292.015
130890,1,Arnsbergian,Arnsbergian,327.4,324,38,38,Osteichthyes,nekton,326.87
130894,2,Kasimovian,Kasimovian,307,303.7,41,41,Osteichthyes,nekton,305.35
131078,9,Gzhelian,Gzhelian,303.7,298.9,42,42,Osteichthyes,nekton,301.285
131670,1,Brigantian,Brigantian,336.3,330.9,37,37,Osteichthyes,nekton,338.535
131916,3,Late Famennian,Late Famennian,365.3,358.9,35,35,Osteichthyes,nekton,365.2
132078,4,Moscovian,Moscovian,315.2,307,40,40,Osteichthyes,nekton,311.085
132455,1,Westphalian D,Westphalian D,309.8,307.4,40,40,Osteichthyes,nekton,311.085
132612,1,Kasimovian,Kasimovian,307,303.7,41,41,Osteichthyes,nekton,305.35
132613,1,Kasimovian,Kasimovian,307,303.7,41,41,Osteichthyes,nekton,305.35
132617,1,Gzhelian,Gzhelian,303.7,298.9,42,42,Osteichthyes,nekton,301.285
132633,1,Kasimovian,Kasimovian,307,303.7,41,41,Osteichthyes,nekton,305.35
132654,1,Frasnian,Frasnian,382.7,372.2,34,34,Osteichthyes,nekton,375
132657,1,Asselian,Asselian,298.9,293.52,43,43,Osteichthyes,nekton,296.205
132661,1,Asselian,Asselian,298.9,293.52,43,43,Osteichthyes,nekton,296.205
132670,8,Bashkirian,Bashkirian,323.2,315.2,39,39,Osteichthyes,nekton,319.275
132778,3,Brigantian,Brigantian,336.3,330.9,37,37,Osteichthyes,nekton,338.535
135941,1,Famennian,Famennian,372.2,358.9,35,35,Osteichthyes,nekton,365.2
135959,1,Givetian,Givetian,387.7,382.7,33,33,Osteichthyes,nekton,382.1
136090,3,Frasnian,Frasnian,382.7,372.2,34,34,Osteichthyes,nekton,375
136207,4,Tournaisian,Tournaisian,358.9,346.7,36,36,Osteichthyes,nekton,353.015
136240,2,Emsian,Emsian,407.6,393.3,31,31,Osteichthyes,nekton,402.405
136241,2,Tournaisian,Tournaisian,358.9,346.7,36,36,Osteichthyes,nekton,353.015
137304,1,Moscovian,Moscovian,315.2,307,40,40,Osteichthyes,nekton,311.085
137306,3,Moscovian,Moscovian,315.2,307,40,40,Osteichthyes,nekton,311.085
137308,1,Moscovian,Moscovian,315.2,307,40,40,Osteichthyes,nekton,311.085
137309,1,Moscovian,Moscovian,315.2,307,40,40,Osteichthyes,nekton,311.085
137310,4,Moscovian,Moscovian,315.2,307,40,40,Osteichthyes,nekton,311.085
137311,2,Moscovian,Moscovian,315.2,307,40,40,Osteichthyes,nekton,311.085
137319,5,Moscovian,Moscovian,315.2,307,40,40,Osteichthyes,nekton,311.085
137320,1,Moscovian,Moscovian,315.2,307,40,40,Osteichthyes,nekton,311.085
139343,1,Kasimovian,Kasimovian,307,303.7,41,41,Osteichthyes,nekton,305.35
139985,1,Moscovian,Moscovian,315.2,307,40,40,Osteichthyes,nekton,311.085
140013,1,Moscovian,Moscovian,315.2,307,40,40,Osteichthyes,nekton,311.085
140035,1,Moscovian,Moscovian,315.2,307,40,40,Osteichthyes,nekton,311.085
140139,1,Moscovian,Moscovian,315.2,307,40,40,Osteichthyes,nekton,311.085
140140,2,Moscovian,Moscovian,315.2,307,40,40,Osteichthyes,nekton,311.085
140141,1,Moscovian,Moscovian,315.2,307,40,40,Osteichthyes,nekton,311.085
140142,1,Moscovian,Moscovian,315.2,307,40,40,Osteichthyes,nekton,311.085
140143,1,Moscovian,Moscovian,315.2,307,40,40,Osteichthyes,nekton,311.085
140144,1,Moscovian,Moscovian,315.2,307,40,40,Osteichthyes,nekton,311.085
140305,3,Pendleian,Pendleian,330.9,327.4,38,38,Osteichthyes,nekton,326.87
140937,4,Holkerian,Asbian,346.7,336.3,37,37,Osteichthyes,nekton,338.535
140941,8,Arundian,Arundian,346.7,340.2,37,37,Osteichthyes,nekton,338.535
149386,1,Moscovian,Moscovian,315.2,307,40,40,Osteichthyes,nekton,311.085
151006,1,Famennian,Famennian,372.2,358.9,35,35,Osteichthyes,nekton,365.2
153534,1,Lochkovian,Lochkovian,419.2,410.8,29,29,Osteichthyes,nekton,415.7
154179,12,Stephanian B,Stephanian B,301.4,300.9,41,41,Osteichthyes,nekton,305.35
155301,1,Sakmarian,Sakmarian,293.52,290.1,44,44,Osteichthyes,nekton,292.015
155305,4,Stephanian B,Stephanian B,301.4,300.9,41,41,Osteichthyes,nekton,305.35
156568,3,Stephanian C,Stephanian C,300.9,300.3,42,42,Osteichthyes,nekton,301.285
156569,1,Asselian,Asselian,298.9,293.52,43,43,Osteichthyes,nekton,296.205
157227,2,Kashirian,Kashirian,313.8,311.4,40,40,Osteichthyes,nekton,311.085
160735,2,Sakmarian,Sakmarian,293.52,290.1,44,44,Osteichthyes,nekton,292.015
162676,7,Asselian,Asselian,298.9,293.52,43,43,Osteichthyes,nekton,296.205
162781,7,Lochkovian,Lochkovian,419.2,410.8,29,29,Osteichthyes,nekton,415.7
163063,1,Givetian,Givetian,387.7,382.7,33,33,Osteichthyes,nekton,382.1
164509,2,Frasnian,Frasnian,382.7,372.2,34,34,Osteichthyes,nekton,375
164511,5,Famennian,Famennian,372.2,358.9,35,35,Osteichthyes,nekton,365.2
164512,1,Frasnian,Frasnian,382.7,372.2,34,34,Osteichthyes,nekton,375
165526,5,Desmoinesian,Desmoinesian,312.7,305.9,40,40,Osteichthyes,nekton,311.085
170988,1,Early Frasnian,Early Frasnian,382.7,379.3,34,34,Osteichthyes,nekton,375
171344,1,Gzhelian,Gzhelian,303.7,298.9,42,42,Osteichthyes,nekton,301.285
171350,1,Asselian,Asselian,298.9,293.52,43,43,Osteichthyes,nekton,296.205
173457,1,Late Givetian,Late Givetian,383.7,382.7,33,33,Osteichthyes,nekton,382.1
173501,1,Early Frasnian,Early Frasnian,382.7,379.3,34,34,Osteichthyes,nekton,375
173721,5,Asselian,Asselian,298.9,293.52,43,43,Osteichthyes,nekton,296.205
173815,1,Westphalian A,Westphalian A,318.8,317,39,39,Osteichthyes,nekton,319.275
174063,6,Visean,Visean,346.7,330.9,37,37,Osteichthyes,nekton,338.535
174420,3,Visean,Visean,346.7,330.9,37,37,Osteichthyes,nekton,338.535
174421,15,Pendleian,Pendleian,330.9,327.4,38,38,Osteichthyes,nekton,326.87
175174,2,Westphalian A,Westphalian A,318.8,317,39,39,Osteichthyes,nekton,319.275
175806,11,Westphalian A,Westphalian A,318.8,317,39,39,Osteichthyes,nekton,319.275
175811,2,Visean,Visean,346.7,330.9,37,37,Osteichthyes,nekton,338.535
175812,3,Visean,Visean,346.7,330.9,37,37,Osteichthyes,nekton,338.535
175813,1,Tournaisian,Tournaisian,358.9,346.7,36,36,Osteichthyes,nekton,353.015
175821,1,Brigantian,Brigantian,336.3,330.9,37,37,Osteichthyes,nekton,338.535
175907,1,Marsdenian,Marsdenian,321.5,320.2,39,39,Osteichthyes,nekton,319.275
175918,1,Autunian,Autunian,298.9,283.5,43,43,Osteichthyes,nekton,296.205
175922,2,Westphalian A,Westphalian A,318.8,317,39,39,Osteichthyes,nekton,319.275
175937,1,Westphalian A,Westphalian A,318.8,317,39,39,Osteichthyes,nekton,319.275
175970,1,Westphalian A,Westphalian A,318.8,317,39,39,Osteichthyes,nekton,319.275
176015,1,Westphalian D,Westphalian D,309.8,307.4,40,40,Osteichthyes,nekton,311.085
176017,1,Moscovian,Moscovian,315.2,307,40,40,Osteichthyes,nekton,311.085
176082,1,Kasimovian,Kasimovian,307,303.7,41,41,Osteichthyes,nekton,305.35
176092,7,Desmoinesian,Desmoinesian,312.7,305.9,40,40,Osteichthyes,nekton,311.085
176110,1,Gzhelian,Gzhelian,303.7,298.9,42,42,Osteichthyes,nekton,301.285
176119,3,Visean,Visean,346.7,330.9,37,37,Osteichthyes,nekton,338.535
176121,1,Visean,Visean,346.7,330.9,37,37,Osteichthyes,nekton,338.535
176215,1,Late Frasnian,Late Frasnian,375.4,372.2,34,34,Osteichthyes,nekton,375
176216,2,Famennian,Famennian,372.2,358.9,35,35,Osteichthyes,nekton,365.2
176217,1,Famennian,Famennian,372.2,358.9,35,35,Osteichthyes,nekton,365.2
176220,1,Famennian,Famennian,372.2,358.9,35,35,Osteichthyes,nekton,365.2
176221,1,Famennian,Famennian,372.2,358.9,35,35,Osteichthyes,nekton,365.2
176223,1,Early Famennian,Early Famennian,372.2,368.5,35,35,Osteichthyes,nekton,365.2
176224,6,Late Famennian,Late Famennian,365.3,358.9,35,35,Osteichthyes,nekton,365.2
176225,2,Famennian,Famennian,372.2,358.9,35,35,Osteichthyes,nekton,365.2
176232,4,Serpukhovian,Serpukhovian,330.9,323.2,38,38,Osteichthyes,nekton,326.87
176233,1,Serpukhovian,Serpukhovian,330.9,323.2,38,38,Osteichthyes,nekton,326.87
176234,1,Visean,Visean,346.7,330.9,37,37,Osteichthyes,nekton,338.535
176241,1,Bashkirian,Bashkirian,323.2,315.2,39,39,Osteichthyes,nekton,319.275
176243,1,Visean,Visean,346.7,330.9,37,37,Osteichthyes,nekton,338.535
176252,1,Bashkirian,Bashkirian,323.2,315.2,39,39,Osteichthyes,nekton,319.275
176254,3,Westphalian A,Westphalian A,318.8,317,39,39,Osteichthyes,nekton,319.275
176257,1,Bashkirian,Bashkirian,323.2,315.2,39,39,Osteichthyes,nekton,319.275
176258,1,Bashkirian,Bashkirian,323.2,315.2,39,39,Osteichthyes,nekton,319.275
176259,1,Bashkirian,Bashkirian,323.2,315.2,39,39,Osteichthyes,nekton,319.275
176260,1,Bashkirian,Bashkirian,323.2,315.2,39,39,Osteichthyes,nekton,319.275
176261,1,Bashkirian,Bashkirian,323.2,315.2,39,39,Osteichthyes,nekton,319.275
176262,2,Bashkirian,Bashkirian,323.2,315.2,39,39,Osteichthyes,nekton,319.275
176264,2,Bashkirian,Bashkirian,323.2,315.2,39,39,Osteichthyes,nekton,319.275
176496,1,Asselian,Asselian,298.9,293.52,43,43,Osteichthyes,nekton,296.205
176498,1,Sakmarian,Sakmarian,293.52,290.1,44,44,Osteichthyes,nekton,292.015
176500,3,Autunian,Autunian,298.9,283.5,43,43,Osteichthyes,nekton,296.205
176523,1,Gzhelian,Gzhelian,303.7,298.9,42,42,Osteichthyes,nekton,301.285
176531,5,Asselian,Asselian,298.9,293.52,43,43,Osteichthyes,nekton,296.205
176535,4,Autunian,Autunian,298.9,283.5,43,43,Osteichthyes,nekton,296.205
176539,1,Stephanian C,Stephanian C,300.9,300.3,42,42,Osteichthyes,nekton,301.285
176543,4,Gzhelian,Gzhelian,303.7,298.9,42,42,Osteichthyes,nekton,301.285
176673,7,Visean,Visean,346.7,330.9,37,37,Osteichthyes,nekton,338.535
176771,1,Autunian,Autunian,298.9,283.5,43,43,Osteichthyes,nekton,296.205
176968,2,Moscovian,Moscovian,315.2,307,40,40,Osteichthyes,nekton,311.085
177067,1,Sakmarian,Sakmarian,293.52,290.1,44,44,Osteichthyes,nekton,292.015
177139,6,Bashkirian,Bashkirian,323.2,315.2,39,39,Osteichthyes,nekton,319.275
177144,1,Sakmarian,Sakmarian,293.52,290.1,44,44,Osteichthyes,nekton,292.015
177359,1,Sakmarian,Sakmarian,293.52,290.1,44,44,Osteichthyes,nekton,292.015
178269,2,Stephanian B,Stephanian B,301.4,300.9,41,41,Osteichthyes,nekton,305.35
178271,1,Asselian,Asselian,298.9,293.52,43,43,Osteichthyes,nekton,296.205
178682,1,Westphalian D,Westphalian D,309.8,307.4,40,40,Osteichthyes,nekton,311.085
178696,1,Westphalian D,Westphalian D,309.8,307.4,40,40,Osteichthyes,nekton,311.085
178697,1,Westphalian D,Westphalian D,309.8,307.4,40,40,Osteichthyes,nekton,311.085
178698,1,Westphalian D,Westphalian D,309.8,307.4,40,40,Osteichthyes,nekton,311.085
178735,3,Asselian,Asselian,298.9,293.52,43,43,Osteichthyes,nekton,296.205
178736,6,Autunian,Autunian,298.9,283.5,43,43,Osteichthyes,nekton,296.205
178741,1,Frasnian,Frasnian,382.7,372.2,34,34,Osteichthyes,nekton,375
178804,4,Westphalian B,Westphalian C,317,309.8,40,40,Osteichthyes,nekton,311.085
178845,1,Westphalian A,Westphalian A,318.8,317,39,39,Osteichthyes,nekton,319.275
179047,6,Asselian,Asselian,298.9,293.52,43,43,Osteichthyes,nekton,296.205
179127,1,Autunian,Autunian,298.9,283.5,43,43,Osteichthyes,nekton,296.205
179163,1,Late Givetian,Late Givetian,383.7,382.7,33,33,Osteichthyes,nekton,382.1
179176,9,Frasnian,Frasnian,382.7,372.2,34,34,Osteichthyes,nekton,375
179595,1,Sakmarian,Sakmarian,293.52,290.1,44,44,Osteichthyes,nekton,292.015
179619,6,Asselian,Asselian,298.9,293.52,43,43,Osteichthyes,nekton,296.205
179620,12,Asselian,Asselian,298.9,293.52,43,43,Osteichthyes,nekton,296.205
179644,1,Gzhelian,Gzhelian,303.7,298.9,42,42,Osteichthyes,nekton,301.285
180284,1,Autunian,Autunian,298.9,283.5,43,43,Osteichthyes,nekton,296.205
180563,1,Sakmarian,Sakmarian,293.52,290.1,44,44,Osteichthyes,nekton,292.015
180573,1,Sakmarian,Sakmarian,293.52,290.1,44,44,Osteichthyes,nekton,292.015
180631,1,Gzhelian,Gzhelian,303.7,298.9,42,42,Osteichthyes,nekton,301.285
180632,3,Stephanian C,Stephanian C,300.9,300.3,42,42,Osteichthyes,nekton,301.285
180634,1,Autunian,Autunian,298.9,283.5,43,43,Osteichthyes,nekton,296.205
180674,3,Autunian,Autunian,298.9,283.5,43,43,Osteichthyes,nekton,296.205
180675,1,Gzhelian,Gzhelian,303.7,298.9,42,42,Osteichthyes,nekton,301.285
180757,1,Gzhelian,Gzhelian,303.7,298.9,42,42,Osteichthyes,nekton,301.285
180761,3,Asselian,Asselian,298.9,293.52,43,43,Osteichthyes,nekton,296.205
180764,2,Sakmarian,Sakmarian,293.52,290.1,44,44,Osteichthyes,nekton,292.015
180765,4,Asselian,Asselian,298.9,293.52,43,43,Osteichthyes,nekton,296.205
180778,5,Asselian,Asselian,298.9,293.52,43,43,Osteichthyes,nekton,296.205
180780,6,Autunian,Autunian,298.9,283.5,43,43,Osteichthyes,nekton,296.205
180783,2,Asselian,Asselian,298.9,293.52,43,43,Osteichthyes,nekton,296.205
180795,1,Sakmarian,Sakmarian,293.52,290.1,44,44,Osteichthyes,nekton,292.015
180796,4,Asselian,Asselian,298.9,293.52,43,43,Osteichthyes,nekton,296.205
180799,1,Autunian,Autunian,298.9,283.5,43,43,Osteichthyes,nekton,296.205
180801,1,Autunian,Autunian,298.9,283.5,43,43,Osteichthyes,nekton,296.205
180802,2,Asselian,Asselian,298.9,293.52,43,43,Osteichthyes,nekton,296.205
180803,1,Kuzel,Kuzel,300.3,297.7,42,42,Osteichthyes,nekton,301.285
180804,2,Asselian,Asselian,298.9,293.52,43,43,Osteichthyes,nekton,296.205
180805,2,Asselian,Asselian,298.9,293.52,43,43,Osteichthyes,nekton,296.205
180847,1,Autunian,Autunian,298.9,283.5,43,43,Osteichthyes,nekton,296.205
180848,1,Asselian,Asselian,298.9,293.52,43,43,Osteichthyes,nekton,296.205
180851,3,Autunian,Autunian,298.9,283.5,43,43,Osteichthyes,nekton,296.205
180853,1,Asselian,Asselian,298.9,293.52,43,43,Osteichthyes,nekton,296.205
180854,1,Asselian,Asselian,298.9,293.52,43,43,Osteichthyes,nekton,296.205
180855,1,Asselian,Asselian,298.9,293.52,43,43,Osteichthyes,nekton,296.205
180857,1,Asselian,Asselian,298.9,293.52,43,43,Osteichthyes,nekton,296.205
180858,1,Asselian,Asselian,298.9,293.52,43,43,Osteichthyes,nekton,296.205
180859,1,Asselian,Asselian,298.9,293.52,43,43,Osteichthyes,nekton,296.205
180860,2,Asselian,Asselian,298.9,293.52,43,43,Osteichthyes,nekton,296.205
180861,1,Autunian,Autunian,298.9,283.5,43,43,Osteichthyes,nekton,296.205
180862,1,Asselian,Asselian,298.9,293.52,43,43,Osteichthyes,nekton,296.205
180864,6,Asselian,Asselian,298.9,293.52,43,43,Osteichthyes,nekton,296.205
180865,1,Autunian,Autunian,298.9,283.5,43,43,Osteichthyes,nekton,296.205
180869,1,Autunian,Autunian,298.9,283.5,43,43,Osteichthyes,nekton,296.205
180870,1,Autunian,Autunian,298.9,283.5,43,43,Osteichthyes,nekton,296.205
180872,1,Asselian,Asselian,298.9,293.52,43,43,Osteichthyes,nekton,296.205
180937,3,Missourian,Missourian,305.9,303.7,41,41,Osteichthyes,nekton,305.35
180938,4,Missourian,Missourian,305.9,303.7,41,41,Osteichthyes,nekton,305.35
180950,1,Asselian,Asselian,298.9,293.52,43,43,Osteichthyes,nekton,296.205
180979,3,Sakmarian,Sakmarian,293.52,290.1,44,44,Osteichthyes,nekton,292.015
181051,1,Autunian,Autunian,298.9,283.5,43,43,Osteichthyes,nekton,296.205
181127,1,Asselian,Asselian,298.9,293.52,43,43,Osteichthyes,nekton,296.205
181128,1,Autunian,Autunian,298.9,283.5,43,43,Osteichthyes,nekton,296.205
181129,1,Asselian,Asselian,298.9,293.52,43,43,Osteichthyes,nekton,296.205
181130,1,Asselian,Asselian,298.9,293.52,43,43,Osteichthyes,nekton,296.205
181176,2,Sakmarian,Sakmarian,293.52,290.1,44,44,Osteichthyes,nekton,292.015
182556,1,Homerian,Homerian,430.5,427.4,25,25,Osteichthyes,nekton,428.68
182558,2,Ludfordian,Ludfordian,425.6,423,27,27,Osteichthyes,nekton,423.87
182559,1,Pridoli,Pridoli,423,419.2,28,28,Osteichthyes,nekton,420.865
182837,1,Early Emsian,Early Emsian,407.6,398.3,31,31,Osteichthyes,nekton,402.405
183473,2,Tournaisian,Tournaisian,358.9,346.7,36,36,Osteichthyes,nekton,353.015
183474,2,Tournaisian,Tournaisian,358.9,346.7,36,36,Osteichthyes,nekton,353.015
184251,1,Eifelian,Eifelian,393.3,387.7,32,32,Osteichthyes,nekton,389.8
188401,1,Visean,Visean,346.7,330.9,37,37,Osteichthyes,nekton,338.535
193837,1,Ohesaare,Ohesaare,421.7,419.2,28,28,Osteichthyes,nekton,420.865
194739,1,Middle Givetian,Late Givetian,385.9,382.7,33,33,Osteichthyes,nekton,382.1
194740,1,Middle Pennsylvanian,Middle Pennsylvanian,315.2,307,40,40,Osteichthyes,nekton,311.085
194743,1,Early Emsian,Early Emsian,407.6,398.3,31,31,Osteichthyes,nekton,402.405
194780,1,Late Givetian,Late Givetian,383.7,382.7,33,33,Osteichthyes,nekton,382.1
194781,3,Tournaisian,Tournaisian,358.9,346.7,36,36,Osteichthyes,nekton,353.015
195124,1,Brigantian,Brigantian,336.3,330.9,37,37,Osteichthyes,nekton,338.535
195401,1,Tournaisian,Tournaisian,358.9,346.7,36,36,Osteichthyes,nekton,353.015
195565,2,Pendleian,Pendleian,330.9,327.4,38,38,Osteichthyes,nekton,326.87
195566,1,Pendleian,Pendleian,330.9,327.4,38,38,Osteichthyes,nekton,326.87
195788,3,Tournaisian,Tournaisian,358.9,346.7,36,36,Osteichthyes,nekton,353.015
195789,1,Tournaisian,Tournaisian,358.9,346.7,36,36,Osteichthyes,nekton,353.015
195882,1,Eifelian,Eifelian,393.3,387.7,32,32,Osteichthyes,nekton,389.8
196360,1,Famennian,Famennian,372.2,358.9,35,35,Osteichthyes,nekton,365.2
196452,1,Emsian,Emsian,407.6,393.3,31,31,Osteichthyes,nekton,402.405
196699,1,Emsian,Emsian,407.6,393.3,31,31,Osteichthyes,nekton,402.405
196700,1,Eifelian,Eifelian,393.3,387.7,32,32,Osteichthyes,nekton,389.8
196703,1,Middle Frasnian,Middle Frasnian,379.3,375.4,34,34,Osteichthyes,nekton,375
196707,1,Late Famennian,Late Famennian,365.3,358.9,35,35,Osteichthyes,nekton,365.2
196708,1,Late Givetian,Late Givetian,383.7,382.7,33,33,Osteichthyes,nekton,382.1
